image_path,label,species,split,is_augmented
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_242.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_243.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_244.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_246.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_247.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_248.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_249.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_25.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_250.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_253.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_254.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_255.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_256.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_257.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_258.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_259.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_26.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_260.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_264.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_265.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_266.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_267.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_268.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_269.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_270.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_271.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_274.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_275.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_276.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_277.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_278.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_279.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_280.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_281.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_284.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_285.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_286.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_290.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_292.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_294.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_295.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_298.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_3.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_300.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_301.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_302.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_303.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_304.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_305.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_308.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_309.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_31.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_310.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_311.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_312.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_313.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_314.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_317.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_318.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_319.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_322.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_323.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_324.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_325.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_326.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_327.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_328.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_329.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_331.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_332.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_333.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_335.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_336.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_341.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_344.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_347.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_351.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_38.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_42.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_43.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_44.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_47.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_48.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_5.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_50.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_51.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_55.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_56.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_57.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_58.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_59.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_6.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_61.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_62.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_63.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_65.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_66.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_67.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_7.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_70.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_71.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_72.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_75.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_76.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_77.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_78.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_79.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_8.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_82.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_83.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_84.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_86.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_88.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_89.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_9.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_90.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_91.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_92.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_93.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_95.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_96.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_97.jpg,EUS,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_0.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_1.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_10.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_100.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_101.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_103.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_105.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_107.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_108.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_11.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_110.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_111.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_112.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_113.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_114.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_115.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_117.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_118.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_119.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_121.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_122.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_123.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_124.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_126.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_128.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_13.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_131.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_132.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_133.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_134.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_135.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_136.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_137.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_139.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_14.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_140.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_141.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_143.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_144.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_145.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_146.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_147.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_148.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_149.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_15.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_151.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_154.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_155.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_156.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_158.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_159.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_160.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_161.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_162.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_163.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_164.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_165.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_166.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_168.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_169.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_17.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_170.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_171.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_172.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_173.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_175.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_176.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_177.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_178.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_18.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_180.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_181.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_182.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_184.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_185.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_186.jpg,EUS,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\EUS\EUS_aug_188.jpg,EUS,fish,train,True
