filepath,filename,file_ext,species,raw_label,dataset_origin,is_readable,detected_format,format_mismatch,md5_hash,dhash,is_exact_dup,is_near_dup,clean_label
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_38.jpg,Bacterial diseases - Aeromoniasis_aug_38.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,8ca3f20be03e49caa9a847a1e9edb052,423938fc7636986a,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_4.jpg,Bacterial diseases - Aeromoniasis_aug_4.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,c87057d4696be20219e02b47d609e47e,80486d3919b1b2f2,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_40.jpg,Bacterial diseases - Aeromoniasis_aug_40.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,8c11276930b4d8b16ed84bf47a04fa3d,8d4f272161220205,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_41.jpg,Bacterial diseases - Aeromoniasis_aug_41.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,9c6b564299a15bf38152de8128074b71,7448590c2c3ded0d,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_42.jpg,Bacterial diseases - Aeromoniasis_aug_42.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,ddd6f8e96f09d797d6ecac8a63eea250,979f75b37367cc7f,True,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_43.jpg,Bacterial diseases - Aeromoniasis_aug_43.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,171eebb4bd725d0ce90009b6c7d1cf29,7f3f7d8f8183c7cc,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_44.jpg,Bacterial diseases - Aeromoniasis_aug_44.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,3873b57bfbb80851de74b01c4448be08,0d1b1b3b16253f3f,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_45.jpg,Bacterial diseases - Aeromoniasis_aug_45.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,a6eda746f10042b06f2b3cc2ba6eff90,7c3cbecf7694ce4e,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_46.jpg,Bacterial diseases - Aeromoniasis_aug_46.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,c87d7e866e6933c1435deb78475c804c,d831a4e4a4b80924,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_47.jpg,Bacterial diseases - Aeromoniasis_aug_47.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,3a02c4fdaa345975f88dbf405ffd9f30,0335f9f8d9f96863,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_48.jpg,Bacterial diseases - Aeromoniasis_aug_48.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,df2a3ac20e15735e16dead0ef9c4f6c8,0705553331314c67,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_50.jpg,Bacterial diseases - Aeromoniasis_aug_50.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,d9193209795dab8dca1fd534d0c3f2f0,409c5e637a5c0c71,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_52.jpg,Bacterial diseases - Aeromoniasis_aug_52.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,d51abf3f1eb31f30afa22d0b398b9f12,9c9693c5c5e5a2eb,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_53.jpg,Bacterial diseases - Aeromoniasis_aug_53.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,19db4ded48448699b0dd36d18323ec78,597864e1e3f83c42,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_54.jpg,Bacterial diseases - Aeromoniasis_aug_54.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,756b41111eade5bede2f2de2015593c2,69bc90ccffb29c5c,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_55.jpg,Bacterial diseases - Aeromoniasis_aug_55.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,24858c53a7befd873b481deecd316e3f,0711e566e030343d,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_56.jpg,Bacterial diseases - Aeromoniasis_aug_56.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,58b4b54ca35900892d64228cb586a9bc,0f1613a123a17333,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_57.jpg,Bacterial diseases - Aeromoniasis_aug_57.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,e29e637c06fea3b936b8d08f99b0c1dc,60e1d97838e0c10c,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_59.jpg,Bacterial diseases - Aeromoniasis_aug_59.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,a84968c7f56fdd2b9e1abbd957c9573c,3f6c4cfaf3f31307,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_60.jpg,Bacterial diseases - Aeromoniasis_aug_60.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,3fc3eeba7d73ebbcbb995a2d6cfbed61,4f6f43323333910b,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_61.jpg,Bacterial diseases - Aeromoniasis_aug_61.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,8d289854c8bf16bdbb405144b14ed3f2,0f3bf7f37366cdff,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_62.jpg,Bacterial diseases - Aeromoniasis_aug_62.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,7cb797d089542e8161ff5ac659adcf2c,43571f3b33726265,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_63.jpg,Bacterial diseases - Aeromoniasis_aug_63.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,f8c03be77e20df0a252af342c37c7909,8f17070603010111,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_64.jpg,Bacterial diseases - Aeromoniasis_aug_64.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,40ceb7e109825e1748eaf291a267ace0,69d09eddc8d8d998,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_65.jpg,Bacterial diseases - Aeromoniasis_aug_65.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,a0d9269ef0dd61289cf035958843ca47,3161e4c1e172384d,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_66.jpg,Bacterial diseases - Aeromoniasis_aug_66.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,7f46782ddd113a454bbe282069bba7bc,363333330d079726,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_68.jpg,Bacterial diseases - Aeromoniasis_aug_68.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,98811b104d6449bed2ba60509db5e81d,e48c15178dddb68e,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_69.jpg,Bacterial diseases - Aeromoniasis_aug_69.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,7f42299e207bd273894d68d9a38280fd,d069c1f23819a32c,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_7.jpg,Bacterial diseases - Aeromoniasis_aug_7.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,0d7d9b96982309a7dba773a63ae63a6d,73726062c1c0e062,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_70.jpg,Bacterial diseases - Aeromoniasis_aug_70.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,0c4ba2aab1713c92422875ae45443342,3f004079e7e3f313,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_71.jpg,Bacterial diseases - Aeromoniasis_aug_71.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,96990395b159d27ae5a8980fd7ce18fb,25e18941c142740f,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_73.jpg,Bacterial diseases - Aeromoniasis_aug_73.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,163c84e3bc46873e3884e6ddc0c08d1a,dede3e6e7a38783b,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_74.jpg,Bacterial diseases - Aeromoniasis_aug_74.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,70eab814749ae9cf67918c417e04f11b,0379f9fedecf777f,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_75.jpg,Bacterial diseases - Aeromoniasis_aug_75.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,483e75a6e0024d7f30388d20fc1095b3,4f64606170a6c248,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_76.jpg,Bacterial diseases - Aeromoniasis_aug_76.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,f12e0f0c0bf299bf6360d03d0b42a210,0c3ce195396ce620,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_77.jpg,Bacterial diseases - Aeromoniasis_aug_77.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,b324dfc2fe6fe849352018e5b1f82f70,c3073f3fc348230f,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_78.jpg,Bacterial diseases - Aeromoniasis_aug_78.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,65e0e495d80d333b4cdfd84e9bbbe34d,94c8c9d27039a3a6,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_79.jpg,Bacterial diseases - Aeromoniasis_aug_79.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,f713e53469934bebe72142a6a390fd77,333133334b071f5b,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_80.jpg,Bacterial diseases - Aeromoniasis_aug_80.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,20cbac1a6dd9637240a561644934c322,e486233392c96798,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_82.jpg,Bacterial diseases - Aeromoniasis_aug_82.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,a74b262c5fe2f3564fa6ab540b66a9a2,11c949791910515b,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_83.jpg,Bacterial diseases - Aeromoniasis_aug_83.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,129384c55baaef8a0aabc231b3618fa5,19b14a1e3c3c7947,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_85.jpg,Bacterial diseases - Aeromoniasis_aug_85.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,d7064df7c53dbfc48353669315dbbb7e,6e42410423e13111,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_86.jpg,Bacterial diseases - Aeromoniasis_aug_86.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,41805a65f91262e79d2de77ad7bae540,0fa1bcf4de783a0d,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_88.jpg,Bacterial diseases - Aeromoniasis_aug_88.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,e6d069f139238de990ddf4afbc045474,160651323119cc00,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_89.jpg,Bacterial diseases - Aeromoniasis_aug_89.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,cc6d64de571b0987aa037646e636e6f3,fc78688cd4dc8ca1,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_9.jpg,Bacterial diseases - Aeromoniasis_aug_9.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,b7f04a74ad7e426fcfad1308b4ca67bf,9c9693c5c5e5a2eb,False,True,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_91.jpg,Bacterial diseases - Aeromoniasis_aug_91.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,131198917add4063bd45b7452dd9fb44,1df1c5313270606f,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_92.jpg,Bacterial diseases - Aeromoniasis_aug_92.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,36e3f58742540670c189354be10dd120,5e5e5e1c98d83131,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_93.jpg,Bacterial diseases - Aeromoniasis_aug_93.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,1e2988bbbdbafaada63d9325d35b0ed1,173f08a0071e1f31,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_94.jpg,Bacterial diseases - Aeromoniasis_aug_94.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,01e2e69eb816f139307fdb2af3f79315,013ffdd30f074777,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_95.jpg,Bacterial diseases - Aeromoniasis_aug_95.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,24a5e794cfeebb50bc274750535e1cdb,4f709e8fc7c3c521,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_97.jpg,Bacterial diseases - Aeromoniasis_aug_97.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,53fb7988d2592de86d9a375fd3673b9c,4231f4c2e6e4318d,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_98.jpg,Bacterial diseases - Aeromoniasis_aug_98.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,6202aa50a3481932ae922661b0d1f838,e13c7371e5cccc0f,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_99.jpg,Bacterial diseases - Aeromoniasis_aug_99.jpg,.jpg,fish,Bacterial diseases - Aeromoniasis,Kaggle_Fish,True,JPEG,False,560c6001061e55cf0eb03d89b61fc788,8760f4327332a438,False,False,Bacterial diseases - Aeromoniasis
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_100.jpg,Bacterial gill disease_100.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,ad229d6081617033530515c729b5d102,351c8cf632c2fcf1,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_101.jpg,Bacterial gill disease_101.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,2a65e040488bdaf87bcbf36c7b0c6f51,8fce031ba9b5574f,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_103.jpg,Bacterial gill disease_103.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,68a08b16beebae7baa8ddfbc7410d539,39434685a30f8161,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_11.jpg,Bacterial gill disease_11.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,dfd6d2aa20363957abc49688ae562f01,d8d959136f4f4747,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_112.jpg,Bacterial gill disease_112.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,0f6d5584e32a8e46eb58f6563a51cf5f,230f36b632f238d8,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_115.jpg,Bacterial gill disease_115.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,9a3cd71589cb37fbb21d990ec8366643,b6bb9b9fcf8fcf57,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_116.jpg,Bacterial gill disease_116.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,3232caeab7f3a0ecaf4e6e8b892afe3c,819279e5f3d783c3,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_117.jpg,Bacterial gill disease_117.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,03936086bd4e34331a61175334a91d55,3666c6c68e8fcfc7,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_118.jpg,Bacterial gill disease_118.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,c7b953f8178317e513bea6eded88b5b9,393d3d1933b3c303,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_119.jpg,Bacterial gill disease_119.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,566618c524d1c9581c70fe4c7f7e59e2,066632331b1b3b1b,False,True,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_12.jpg,Bacterial gill disease_12.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,e48fd56ba90d863fdb3dc43d9f65841a,df4db091d9d8f9db,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_120.jpg,Bacterial gill disease_120.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,2edac1f531fd495298dac34f68301bf5,18c6f1546c69f305,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_121.jpg,Bacterial gill disease_121.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,2e472a5cbc7343dd44ef94b8b00557db,b3782abab6f6e992,False,False,Bacterial gill disease
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_122.jpg,Bacterial gill disease_122.jpg,.jpg,fish,Bacterial gill disease,Kaggle_Fish,True,JPEG,False,e92285230356a17a068f1c9bd2db9cb0,e5d2d1f474dc9863,False,False,Bacterial gill disease
