filepath,relative_path,species,class_name,file_ext,file_size_kb,width,height,aspect_ratio,color_mode
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_63.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_63.jpg,fish,Bacterial Red disease,.jpg,11.873046875,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_64.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_64.jpg,fish,Bacterial Red disease,.jpg,4.078125,128,128,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_66.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_66.jpg,fish,Bacterial Red disease,.jpg,44.3466796875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_67.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_67.jpg,fish,Bacterial Red disease,.jpg,37.2646484375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_7.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_7.jpg,fish,Bacterial Red disease,.jpg,29.9267578125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_70.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_70.jpg,fish,Bacterial Red disease,.jpg,32.1875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_71.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_71.jpg,fish,Bacterial Red disease,.jpg,9.265625,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_72.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_72.jpg,fish,Bacterial Red disease,.jpg,10.453125,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_74.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_74.jpg,fish,Bacterial Red disease,.jpg,3.9912109375,128,128,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_75.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_75.jpg,fish,Bacterial Red disease,.jpg,45.099609375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_77.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_77.jpg,fish,Bacterial Red disease,.jpg,43.748046875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_78.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_78.jpg,fish,Bacterial Red disease,.jpg,45.884765625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_79.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_79.jpg,fish,Bacterial Red disease,.jpg,30.76953125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_8.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_8.jpg,fish,Bacterial Red disease,.jpg,51.634765625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_80.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_80.jpg,fish,Bacterial Red disease,.jpg,40.9833984375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_83.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_83.jpg,fish,Bacterial Red disease,.jpg,4.75390625,128,128,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_84.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_84.jpg,fish,Bacterial Red disease,.jpg,11.873046875,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_85.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_85.jpg,fish,Bacterial Red disease,.jpg,8.52734375,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_86.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_86.jpg,fish,Bacterial Red disease,.jpg,25.2138671875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_87.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_87.jpg,fish,Bacterial Red disease,.jpg,39.5302734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_88.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_88.jpg,fish,Bacterial Red disease,.jpg,33.318359375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_89.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_89.jpg,fish,Bacterial Red disease,.jpg,3.7294921875,128,128,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_9.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_9.jpg,fish,Bacterial Red disease,.jpg,2.6337890625,128,128,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_90.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_90.jpg,fish,Bacterial Red disease,.jpg,38.6220703125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_91.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_91.jpg,fish,Bacterial Red disease,.jpg,36.0068359375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_92.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_92.jpg,fish,Bacterial Red disease,.jpg,11.2177734375,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_93.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_93.jpg,fish,Bacterial Red disease,.jpg,10.140625,224,224,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_94.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_94.jpg,fish,Bacterial Red disease,.jpg,24.4931640625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_95.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_95.jpg,fish,Bacterial Red disease,.jpg,41.20703125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_96.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_96.jpg,fish,Bacterial Red disease,.jpg,36.0458984375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_97.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_97.jpg,fish,Bacterial Red disease,.jpg,38.142578125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_98.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_98.jpg,fish,Bacterial Red disease,.jpg,44.46484375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_99.jpg,New Dataset\train_split\Bacterial Red disease\Bacterial Red disease_aug_99.jpg,fish,Bacterial Red disease,.jpg,25.541015625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_1.jpg,New Dataset\train_split\EUS\EUS_1.jpg,fish,EUS,.jpg,55.603515625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_10.jpg,New Dataset\train_split\EUS\EUS_10.jpg,fish,EUS,.jpg,44.3720703125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_101.jpg,New Dataset\train_split\EUS\EUS_101.jpg,fish,EUS,.jpg,52.7802734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_102.jpg,New Dataset\train_split\EUS\EUS_102.jpg,fish,EUS,.jpg,49.6337890625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_103.jpg,New Dataset\train_split\EUS\EUS_103.jpg,fish,EUS,.jpg,60.474609375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_104.jpg,New Dataset\train_split\EUS\EUS_104.jpg,fish,EUS,.jpg,53.40625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_106.jpg,New Dataset\train_split\EUS\EUS_106.jpg,fish,EUS,.jpg,35.380859375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_108.jpg,New Dataset\train_split\EUS\EUS_108.jpg,fish,EUS,.jpg,52.791015625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_109.jpg,New Dataset\train_split\EUS\EUS_109.jpg,fish,EUS,.jpg,67.31640625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_110.jpg,New Dataset\train_split\EUS\EUS_110.jpg,fish,EUS,.jpg,62.802734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_115.jpg,New Dataset\train_split\EUS\EUS_115.jpg,fish,EUS,.jpg,47.8525390625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_116.jpg,New Dataset\train_split\EUS\EUS_116.jpg,fish,EUS,.jpg,62.2646484375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_117.jpg,New Dataset\train_split\EUS\EUS_117.jpg,fish,EUS,.jpg,41.97265625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_118.jpg,New Dataset\train_split\EUS\EUS_118.jpg,fish,EUS,.jpg,41.4443359375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_119.jpg,New Dataset\train_split\EUS\EUS_119.jpg,fish,EUS,.jpg,41.9326171875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_12.jpg,New Dataset\train_split\EUS\EUS_12.jpg,fish,EUS,.jpg,48.9501953125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_120.jpg,New Dataset\train_split\EUS\EUS_120.jpg,fish,EUS,.jpg,43.263671875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_121.jpg,New Dataset\train_split\EUS\EUS_121.jpg,fish,EUS,.jpg,44.5322265625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_122.jpg,New Dataset\train_split\EUS\EUS_122.jpg,fish,EUS,.jpg,44.9091796875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_123.jpg,New Dataset\train_split\EUS\EUS_123.jpg,fish,EUS,.jpg,64.5439453125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_124.jpg,New Dataset\train_split\EUS\EUS_124.jpg,fish,EUS,.jpg,64.2294921875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_125.jpg,New Dataset\train_split\EUS\EUS_125.jpg,fish,EUS,.jpg,49.3291015625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_126.jpg,New Dataset\train_split\EUS\EUS_126.jpg,fish,EUS,.jpg,72.81640625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_128.jpg,New Dataset\train_split\EUS\EUS_128.jpg,fish,EUS,.jpg,53.568359375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_129.jpg,New Dataset\train_split\EUS\EUS_129.jpg,fish,EUS,.jpg,54.763671875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_132.jpg,New Dataset\train_split\EUS\EUS_132.jpg,fish,EUS,.jpg,31.4765625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_136.jpg,New Dataset\train_split\EUS\EUS_136.jpg,fish,EUS,.jpg,37.9697265625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_137.jpg,New Dataset\train_split\EUS\EUS_137.jpg,fish,EUS,.jpg,39.146484375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_138.jpg,New Dataset\train_split\EUS\EUS_138.jpg,fish,EUS,.jpg,38.8154296875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_14.jpg,New Dataset\train_split\EUS\EUS_14.jpg,fish,EUS,.jpg,39.7001953125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_140.jpg,New Dataset\train_split\EUS\EUS_140.jpg,fish,EUS,.jpg,61.603515625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_143.jpg,New Dataset\train_split\EUS\EUS_143.jpg,fish,EUS,.jpg,39.2021484375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_144.jpg,New Dataset\train_split\EUS\EUS_144.jpg,fish,EUS,.jpg,51.4462890625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_146.jpg,New Dataset\train_split\EUS\EUS_146.jpg,fish,EUS,.jpg,43.4052734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_148.jpg,New Dataset\train_split\EUS\EUS_148.jpg,fish,EUS,.jpg,65.9833984375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_149.jpg,New Dataset\train_split\EUS\EUS_149.jpg,fish,EUS,.jpg,69.9453125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_150.jpg,New Dataset\train_split\EUS\EUS_150.jpg,fish,EUS,.jpg,62.48046875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_152.jpg,New Dataset\train_split\EUS\EUS_152.jpg,fish,EUS,.jpg,60.1171875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_153.jpg,New Dataset\train_split\EUS\EUS_153.jpg,fish,EUS,.jpg,51.6640625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_160.jpg,New Dataset\train_split\EUS\EUS_160.jpg,fish,EUS,.jpg,48.09375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_161.jpg,New Dataset\train_split\EUS\EUS_161.jpg,fish,EUS,.jpg,50.09375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_163.jpg,New Dataset\train_split\EUS\EUS_163.jpg,fish,EUS,.jpg,57.7333984375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_164.jpg,New Dataset\train_split\EUS\EUS_164.jpg,fish,EUS,.jpg,50.8359375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_165.jpg,New Dataset\train_split\EUS\EUS_165.jpg,fish,EUS,.jpg,42.0048828125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_166.jpg,New Dataset\train_split\EUS\EUS_166.jpg,fish,EUS,.jpg,38.5224609375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_169.jpg,New Dataset\train_split\EUS\EUS_169.jpg,fish,EUS,.jpg,69.732421875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_17.jpg,New Dataset\train_split\EUS\EUS_17.jpg,fish,EUS,.jpg,42.921875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_171.jpg,New Dataset\train_split\EUS\EUS_171.jpg,fish,EUS,.jpg,71.2890625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_175.jpg,New Dataset\train_split\EUS\EUS_175.jpg,fish,EUS,.jpg,52.1474609375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_177.jpg,New Dataset\train_split\EUS\EUS_177.jpg,fish,EUS,.jpg,71.087890625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_179.jpg,New Dataset\train_split\EUS\EUS_179.jpg,fish,EUS,.jpg,51.7705078125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_180.jpg,New Dataset\train_split\EUS\EUS_180.jpg,fish,EUS,.jpg,96.7861328125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_181.jpg,New Dataset\train_split\EUS\EUS_181.jpg,fish,EUS,.jpg,43.4326171875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_182.jpg,New Dataset\train_split\EUS\EUS_182.jpg,fish,EUS,.jpg,37.025390625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_183.jpg,New Dataset\train_split\EUS\EUS_183.jpg,fish,EUS,.jpg,49.689453125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_184.jpg,New Dataset\train_split\EUS\EUS_184.jpg,fish,EUS,.jpg,51.5693359375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_185.jpg,New Dataset\train_split\EUS\EUS_185.jpg,fish,EUS,.jpg,37.9375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_186.jpg,New Dataset\train_split\EUS\EUS_186.jpg,fish,EUS,.jpg,68.33984375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_188.jpg,New Dataset\train_split\EUS\EUS_188.jpg,fish,EUS,.jpg,50.4482421875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_189.jpg,New Dataset\train_split\EUS\EUS_189.jpg,fish,EUS,.jpg,38.3994140625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_191.jpg,New Dataset\train_split\EUS\EUS_191.jpg,fish,EUS,.jpg,63.1455078125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_192.jpg,New Dataset\train_split\EUS\EUS_192.jpg,fish,EUS,.jpg,53.14453125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_193.jpg,New Dataset\train_split\EUS\EUS_193.jpg,fish,EUS,.jpg,61.2177734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_194.jpg,New Dataset\train_split\EUS\EUS_194.jpg,fish,EUS,.jpg,85.638671875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_195.jpg,New Dataset\train_split\EUS\EUS_195.jpg,fish,EUS,.jpg,57.5908203125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_196.jpg,New Dataset\train_split\EUS\EUS_196.jpg,fish,EUS,.jpg,66.9833984375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_197.jpg,New Dataset\train_split\EUS\EUS_197.jpg,fish,EUS,.jpg,53.009765625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_198.jpg,New Dataset\train_split\EUS\EUS_198.jpg,fish,EUS,.jpg,59.4052734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_199.jpg,New Dataset\train_split\EUS\EUS_199.jpg,fish,EUS,.jpg,93.744140625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_2.jpg,New Dataset\train_split\EUS\EUS_2.jpg,fish,EUS,.jpg,70.021484375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_20.jpg,New Dataset\train_split\EUS\EUS_20.jpg,fish,EUS,.jpg,53.2529296875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_200.jpg,New Dataset\train_split\EUS\EUS_200.jpg,fish,EUS,.jpg,75.3544921875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_202.jpg,New Dataset\train_split\EUS\EUS_202.jpg,fish,EUS,.jpg,54.3125,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_204.jpg,New Dataset\train_split\EUS\EUS_204.jpg,fish,EUS,.jpg,55.5869140625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_205.jpg,New Dataset\train_split\EUS\EUS_205.jpg,fish,EUS,.jpg,29.279296875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_206.jpg,New Dataset\train_split\EUS\EUS_206.jpg,fish,EUS,.jpg,56.2978515625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_207.jpg,New Dataset\train_split\EUS\EUS_207.jpg,fish,EUS,.jpg,66.9130859375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_208.jpg,New Dataset\train_split\EUS\EUS_208.jpg,fish,EUS,.jpg,41.6865234375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_210.jpg,New Dataset\train_split\EUS\EUS_210.jpg,fish,EUS,.jpg,45.607421875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_211.jpg,New Dataset\train_split\EUS\EUS_211.jpg,fish,EUS,.jpg,45.552734375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_214.jpg,New Dataset\train_split\EUS\EUS_214.jpg,fish,EUS,.jpg,36.384765625,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_216.jpg,New Dataset\train_split\EUS\EUS_216.jpg,fish,EUS,.jpg,49.62109375,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_217.jpg,New Dataset\train_split\EUS\EUS_217.jpg,fish,EUS,.jpg,49.5498046875,640,640,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\train_split\EUS\EUS_218.jpg,New Dataset\train_split\EUS\EUS_218.jpg,fish,EUS,.jpg,60.326171875,640,640,1.0,RGB
